,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
2749,1.0,0.4545454545454545,1.0,0.6,0.6,0.5,0.5,0.0,0.4418604651162791,0.6,0.3333333333333333,1.0,0.5871538831297219,0.5943583631307111,0.5609770231506969,0.5386996904024768,0.206451157538114,0.3898305084745763,0.4940915805022156,0.072072072072072
2750,1.0,0.5909090909090909,1.0,0.6,0.6,0.5,0.5,0.0,0.4651162790697674,0.4,0.5,0.8,0.7954815479915472,0.4044497417560588,0.7744907715933127,0.2368421052631579,0.0647233201581027,0.1271186440677966,0.4719350073855244,0.037037037037037
2751,1.0,0.5,1.0,1.0,0.2,0.5,0.5,0.0,0.5813953488372093,1.0,0.3333333333333333,0.4,1.0,0.2610250297973778,0.9809636948396256,0.46671826625387,0.2224025974025974,0.5169491525423728,0.620384047267356,0.019019019019019
2752,1.0,0.4772727272727273,1.0,0.6,0.4,0.0,0.5,0.0,0.5581395348837209,0.4,0.1666666666666666,1.0,0.699616357848339,1.0,0.6391794396314432,0.3010835913312694,0.1806182947487295,0.4406779661016949,0.5487444608567209,0.102102102102102
2753,0.0,0.5227272727272727,1.0,0.4,0.4,0.5,0.5,0.0,0.5813953488372093,0.4,0.3333333333333333,0.8,0.86023816649888,0.0,0.8660504737345348,0.3088235294117648,0.1096132128740824,0.3220338983050847,0.6041358936484491,0.0
2754,1.0,0.3863636363636363,1.0,0.2,0.2,0.5,0.5,0.0,0.4651162790697674,0.8,0.1666666666666666,1.0,0.5963745967827268,0.2920143027413587,0.5918639353287167,0.390092879256966,0.1999576510446075,0.423728813559322,0.4719350073855244,0.035035035035035
2755,1.0,0.4772727272727273,0.0,0.8,0.0,0.0,0.25,0.0,0.4651162790697674,0.4,0.3333333333333333,0.2,0.2330784788543339,0.2228843861740166,0.24871787442413,0.5061919504643964,0.2075804630152456,0.4152542372881356,0.6935007385524372,0.061061061061061
2756,1.0,0.6590909090909091,1.0,0.4,0.4,0.5,0.5,0.0,0.7674418604651163,0.6,0.1666666666666666,0.2,0.2884329926204059,0.7504966229638459,0.263292092834584,0.2747678018575851,0.0645821569734613,0.1949152542372881,0.3485967503692762,0.1721721721721721
2757,1.0,0.3409090909090909,0.0,1.0,0.8,0.5,0.0,0.0,0.4651162790697674,0.4,0.1666666666666666,0.4,0.1535989503502359,0.3381009137862534,0.1641410483006403,0.4326625386996905,0.1819593450028232,0.4661016949152542,0.5044313146233382,0.1311311311311311
2758,1.0,0.4090909090909091,1.0,1.0,0.4,0.5,0.5,0.0,0.5348837209302325,0.4,0.3333333333333333,0.4,0.0323692396992535,0.5816448152562574,0.0301915220351751,0.8746130030959752,0.1874647092038396,0.5254237288135594,0.6779911373707533,0.5835835835835835
2759,1.0,0.2045454545454545,0.0,0.4,0.0,0.5,0.0,0.0,0.5348837209302325,0.4,0.1666666666666666,0.6,0.0370551761458626,0.0,0.0771013820879089,0.7360681114551084,0.1852766798418972,0.4152542372881356,0.6462333825701625,0.0
2760,1.0,0.3181818181818182,0.0,0.4,1.0,0.5,0.5,0.0,0.3488372093023256,0.8,0.8333333333333334,0.4,0.4099650217518147,0.4461660707191101,0.4019644771535363,0.3243034055727555,0.2068746470920384,0.5,0.3249630723781389,0.075075075075075
2761,1.0,0.1363636363636363,0.0,0.2,0.4,0.0,0.0,0.3333333333333333,0.0,0.6,0.1666666666666666,0.4,0.2688729869368185,0.3766388557806913,0.2718106220844319,0.5595975232198143,0.1696781479390175,0.4830508474576271,0.5428360413589365,0.092092092092092
2762,1.0,0.5454545454545454,1.0,0.8,0.4,0.5,0.5,0.0,0.5348837209302325,0.8,0.1666666666666666,0.8,0.2656684110442988,0.6507747318235996,0.2487468490134152,0.7221362229102167,0.1984048560135516,0.3983050847457627,0.7444608567208273,0.1601601601601601
2763,0.0,0.2727272727272727,1.0,0.6,0.6,0.0,0.5,0.0,0.4883720930232558,1.0,0.5,0.8,0.3208113018740723,0.7234803337306317,0.2962941500304233,0.3947368421052632,0.1320581592320723,0.2542372881355932,0.3345642540620384,0.1511511511511511
2764,1.0,0.2954545454545454,1.0,0.4,0.4,0.0,1.0,0.0,0.2093023255813953,0.8,0.3333333333333333,0.4,0.7462943312261736,0.0,0.7568452467186277,0.4760061919504644,0.2603754940711462,0.6949152542372882,0.4121122599704579,0.0
2765,1.0,0.5,0.0,0.6,0.2,1.0,0.0,0.0,0.4186046511627907,1.0,0.3333333333333333,0.4,0.2532733533468168,0.0,0.284327644655637,0.4280185758513933,0.2102625635234331,0.6016949152542372,0.3692762186115214,0.0
2766,1.0,0.5909090909090909,0.0,0.4,0.6,0.0,0.0,0.0,0.627906976744186,0.6,0.5,0.6,0.0406527660629366,0.9451728247914184,0.0116188103033639,0.6130030959752323,0.2390598531902879,0.5423728813559322,0.7178729689807977,0.8558558558558559
2767,1.0,0.5227272727272727,1.0,0.6,0.2,0.5,0.5,0.0,0.5348837209302325,0.8,0.3333333333333333,0.6,0.4384736544560233,0.0,0.4618259786167531,0.46671826625387,0.0869565217391304,0.2627118644067797,0.2178729689807976,0.0
2768,1.0,0.4545454545454545,0.0,0.6,0.2,0.0,0.0,0.3333333333333333,0.6046511627906976,0.6,0.5,0.4,0.3260111797374062,0.5005959475566151,0.3175325239764726,0.7879256965944272,0.2052512704686617,0.576271186440678,0.5206794682422452,0.1031031031031031
2769,1.0,0.2727272727272727,0.0,0.8,1.0,0.5,0.0,0.0,0.3023255813953488,0.6,0.3333333333333333,0.8,0.0775053888269136,0.5570123162495034,0.0752470083736563,0.3552631578947369,0.1132128740824393,0.3644067796610169,0.3589364844903988,0.3503503503503503
2770,1.0,0.7727272727272727,1.0,0.0,0.6,0.0,0.5,0.3333333333333333,0.9302325581395348,1.0,0.5,0.4,1.0,0.5514501390544299,0.9597832700721468,0.5193498452012385,0.1941699604743083,0.4576271186440678,0.4844903988183162,0.04004004004004
2771,1.0,0.5,1.0,0.4,0.4,0.0,0.5,0.0,0.5348837209302325,0.4,0.3333333333333333,0.8,0.2656986428923414,0.6734207389749702,0.2471242720134442,0.5843653250773995,0.2164737436476567,0.6101694915254238,0.5576070901033974,0.1661661661661661
2772,1.0,0.4318181818181818,0.0,0.4,0.2,0.0,0.0,0.0,0.4883720930232558,0.4,0.5,0.2,0.0854563648621276,0.6444179578863727,0.0764929157129197,0.4551083591331269,0.192970073404856,0.4406779661016949,0.6285081240768094,0.3803803803803804
2773,1.0,0.4772727272727273,1.0,0.4,1.0,0.0,0.5,0.0,0.5348837209302325,0.4,0.3333333333333333,0.4,0.3757425697675474,0.0,0.4017037058499695,0.4171826625386998,0.2672924901185771,0.4915254237288136,0.5288035450516987,0.0
2774,1.0,0.3863636363636363,1.0,0.4,1.0,1.0,0.25,0.0,0.4883720930232558,0.6,0.1666666666666666,0.4,0.0243275681199116,0.0,0.064903079998841,0.4465944272445821,0.247953133822699,0.4491525423728814,0.5332348596750369,0.0
2775,1.0,0.3409090909090909,0.0,0.4,0.2,0.5,0.25,0.0,0.5348837209302325,1.0,0.1666666666666666,0.6,0.296293273111492,0.546285260230433,0.2857184249413264,0.6346749226006192,0.2447769621682665,0.6694915254237288,0.5553914327917283,0.1221221221221221
2776,1.0,0.6136363636363636,1.0,0.4,0.0,0.0,0.5,0.0,0.7441860465116279,0.8,0.1666666666666666,0.4,0.6384875611061229,0.324990067540723,0.6298206472923247,0.6710526315789475,0.2360954263128176,0.5084745762711864,0.4158050221565731,0.036036036036036
2777,1.0,0.5454545454545454,1.0,1.0,0.8,0.5,1.0,0.3333333333333333,0.5348837209302325,0.8,0.3333333333333333,0.8,1.0,0.3539928486293206,0.9741836409468896,0.6238390092879258,0.1536561264822134,0.4576271186440678,0.5539143279172822,0.026026026026026
2778,1.0,0.6818181818181818,1.0,0.4,0.2,0.5,0.5,0.0,0.5348837209302325,0.6,0.3333333333333333,0.6,0.6672682804427152,0.4167659912594358,0.6507113261669516,0.2461300309597523,0.0812394127611518,0.211864406779661,0.1979320531757754,0.045045045045045
2779,1.0,0.8409090909090909,0.0,0.0,0.0,0.5,0.25,0.0,0.9767441860465116,1.0,0.3333333333333333,0.4,0.0064303140786693,0.5693285657528804,0.0062295366963173,0.6695046439628484,0.2498588368153585,0.4067796610169492,0.430576070901034,0.8688688688688688
2780,1.0,0.6136363636363636,0.0,0.2,0.4,0.0,0.0,0.0,0.6511627906976745,1.0,0.3333333333333333,0.4,0.2193229879949331,0.3162495033770361,0.2287254078173441,0.5758513931888546,0.2996188594014681,0.5,0.3729689807976367,0.092092092092092
2781,1.0,0.2045454545454545,0.0,0.4,0.4,0.5,0.0,0.0,0.3953488372093023,0.4,0.5,0.2,0.0940422097062371,0.4739769566944775,0.0971517978732651,0.2515479876160991,0.0990965556182947,0.1949152542372881,0.3485967503692762,0.2622622622622623
2782,1.0,0.5681818181818182,1.0,0.4,0.6,0.5,0.5,0.0,0.4651162790697674,0.4,0.1666666666666666,0.4,0.0640824482959818,0.0,0.1030046649088749,0.348297213622291,0.2559288537549407,0.4661016949152542,0.6528803545051699,0.0
2783,0.0,0.5681818181818182,0.0,0.2,0.2,0.0,0.0,0.0,0.5581395348837209,0.0,0.5,0.8,0.1734612745142497,0.0,0.2078347289427172,0.2554179566563468,0.0610530773574251,0.1949152542372881,0.4593796159527327,0.0
2784,1.0,0.4090909090909091,1.0,0.6,0.2,0.0,0.5,0.3333333333333333,0.5813953488372093,0.4,0.5,0.2,1.0,0.2610250297973778,0.9809636948396256,0.4032507739938081,0.2896668548842462,0.559322033898305,0.4881831610044313,0.019019019019019
2785,1.0,0.2727272727272727,1.0,0.6,0.2,0.0,0.5,0.0,0.2790697674418604,0.4,0.5,0.8,0.5095487292042676,0.0,0.5299452380262509,0.3490712074303406,0.1727837380011293,0.4491525423728814,0.2983751846381093,0.0
2786,1.0,0.3181818181818182,0.0,0.4,0.2,1.0,0.0,0.0,0.2325581395348837,1.0,0.3333333333333333,0.2,0.5107277712779306,0.5466825586015097,0.4912062121519427,0.3715170278637771,0.2530350084697911,0.4830508474576271,0.4778434268833088,0.075075075075075
2787,1.0,0.5,1.0,0.4,0.2,1.0,0.5,0.0,0.6976744186046512,0.8,0.5,0.4,0.149487419016437,0.5705204608661104,0.1432503694260133,0.5611455108359134,0.2789384528514963,0.6610169491525424,0.4667651403249631,0.2252252252252252
2788,1.0,0.3636363636363636,0.0,0.6,0.4,0.0,0.0,0.3333333333333333,0.4186046511627907,0.8,0.3333333333333333,0.6,0.3628638025013831,1.0,0.3164314895836351,0.4752321981424149,0.0976849237718802,0.3305084745762712,0.4468242245199409,0.1871871871871872
2789,1.0,0.5454545454545454,1.0,0.4,0.2,0.5,1.0,0.0,0.6976744186046512,0.4,0.1666666666666666,0.6,0.5646009244899132,0.0,0.5827079651145946,0.541795665634675,0.2985601355166573,0.6610169491525424,0.5672082717872969,0.0
2790,1.0,0.6363636363636364,0.0,0.4,0.2,0.0,0.0,0.0,0.6976744186046512,0.4,0.3333333333333333,0.2,0.0175556341583604,0.5510528406833533,0.0182250166603888,0.3405572755417957,0.0832156973461321,0.2203389830508474,0.5066469719350074,0.6876876876876877
2791,1.0,0.2727272727272727,1.0,0.6,0.4,0.0,0.5,0.3333333333333333,0.4651162790697674,1.0,0.1666666666666666,0.4,1.0,0.7123559793404847,0.948048561411642,0.5007739938080497,0.2839497459062676,0.576271186440678,0.327917282127031,0.052052052052052
2792,0.0,0.6590909090909091,1.0,1.0,0.8,0.0,0.5,0.0,0.7906976744186046,0.4,0.1666666666666666,0.8,0.0,0.0,0.041587228001043,0.2275541795665634,0.0647233201581027,0.2203389830508474,0.225258493353028,0.0
2793,0.0,0.4545454545454545,1.0,0.8,0.4,0.5,0.5,0.0,0.5348837209302325,0.0,0.5,0.4,0.1988862587181092,0.0,0.2322023585315678,0.3397832817337462,0.080957086391869,0.2796610169491525,0.4623338257016248,0.0
2794,1.0,0.5227272727272727,0.0,0.2,1.0,0.5,1.0,0.0,0.5348837209302325,0.4,0.1666666666666666,0.4,0.2140626464355139,0.0,0.2467476023527366,0.5828173374613004,0.2250141163184641,0.4661016949152542,0.4409158050221566,0.0
2795,1.0,0.2727272727272727,1.0,0.6,0.4,0.0,0.5,0.0,0.4651162790697674,1.0,0.3333333333333333,0.4,1.0,0.8482320222487088,0.9381392518761048,0.2848297213622291,0.2120271033314511,0.4491525423728814,0.4985228951255539,0.062062062062062
2796,1.0,0.5454545454545454,1.0,0.0,0.0,1.0,0.5,0.0,0.6046511627906976,1.0,0.5,0.6,0.2429340613162342,0.4056416368692888,0.2448352794599136,0.3382352941176471,0.1926877470355731,0.3728813559322034,0.413589364844904,0.1081081081081081
2797,1.0,0.3181818181818182,0.0,0.6,0.2,0.0,0.0,0.0,0.3255813953488372,0.8,0.5,0.8,0.1556547160171354,0.3273738577671831,0.166893634282734,0.8839009287925698,0.2576228119706381,0.5084745762711864,0.6011816838995568,0.1251251251251251
2798,1.0,0.1363636363636363,1.0,0.2,0.4,0.0,0.5,0.0,0.5348837209302325,0.6,0.3333333333333333,0.4,0.0471828452401466,0.0,0.0868078694984498,0.5356037151702787,0.1770186335403726,0.5932203389830508,0.5539143279172822,0.0
2799,1.0,0.5227272727272727,1.0,0.6,0.2,0.0,0.5,0.0,0.4418604651162791,0.4,0.1666666666666666,0.8,0.1727961738573117,0.5848232022248708,0.1645466925506331,0.6826625386996905,0.2185911914172783,0.4152542372881356,0.5221565731166913,0.2062062062062062
2800,1.0,0.6136363636363636,1.0,0.4,0.8,0.5,0.5,0.0,0.6976744186046512,0.6,0.3333333333333333,0.8,0.0786239672044912,0.55502582439412,0.0764639411236345,0.2136222910216718,0.0694522868435911,0.2203389830508474,0.190546528803545,0.3463463463463463
2801,1.0,0.7045454545454546,1.0,0.6,0.2,0.5,0.5,0.0,0.7674418604651163,1.0,0.3333333333333333,0.6,0.123276406763469,1.0,0.0868078694984498,0.2732198142414861,0.0721343873517786,0.1186440677966101,0.3485967503692762,0.4564564564564565
2802,1.0,0.8636363636363636,0.0,0.0,0.2,0.0,0.0,0.0,0.9534883720930232,0.4,0.1666666666666666,0.4,0.12512054949407,0.2737385776718315,0.1415408686581867,0.6695046439628484,0.2643986448334274,0.5084745762711864,0.8072378138847859,0.1241241241241241
2803,1.0,0.1818181818181818,1.0,0.6,0.0,0.5,0.5,0.0,0.2558139534883721,1.0,0.5,0.6,0.2173579178721616,0.5959475566150179,0.2064439486570277,0.4396284829721362,0.1688311688311688,0.423728813559322,0.5834564254062038,0.1741741741741741
2804,1.0,0.3863636363636363,1.0,0.4,0.0,0.0,1.0,0.0,0.4651162790697674,0.8,0.5,0.2,0.8676147374212839,0.5435041716328963,0.8334830353779735,0.4651702786377709,0.2125917560700169,0.5423728813559322,0.6418020679468243,0.045045045045045
2805,1.0,0.3636363636363636,0.0,0.6,1.0,0.5,0.0,0.0,0.5348837209302325,0.6,0.3333333333333333,0.2,0.2521245431211965,0.8557806912991657,0.2208153449424854,0.2941176470588236,0.2048983625070581,0.4745762711864407,0.4903988183161004,0.2202202202202202
2806,1.0,0.5,1.0,0.6,0.0,0.0,1.0,0.0,0.5813953488372093,0.6,0.3333333333333333,1.0,0.5887259392279391,0.0,0.6058296873641816,0.4682662538699691,0.2584697910784867,0.6271186440677966,0.5605612998522895,0.0
2807,1.0,0.5227272727272727,1.0,0.6,0.4,0.0,1.0,0.0,0.7441860465116279,0.4,0.3333333333333333,0.4,0.400895467339023,0.4167659912594358,0.3954162199750818,0.3204334365325078,0.3091473743647657,0.4576271186440678,0.3936484490398819,0.071071071071071
2808,1.0,0.7045454545454546,1.0,0.6,0.6,0.0,0.5,0.0,0.5348837209302325,1.0,0.5,0.4,0.269417160201586,0.0,0.2998000753339321,0.5464396284829722,0.2036984754376058,0.4491525423728814,0.5701624815361891,0.0
2809,1.0,0.4090909090909091,1.0,0.8,0.2,0.0,0.25,0.0,0.5348837209302325,0.8,0.3333333333333333,0.6,0.2995280808520544,0.0,0.3286587662619882,0.421826625386997,0.2310841332580463,0.4830508474576271,0.3168389955686854,0.0
2810,1.0,0.8409090909090909,0.0,0.4,0.2,0.0,0.0,0.6666666666666666,0.9767441860465116,0.6,0.1666666666666666,0.6,0.439834087617942,0.5343663090981327,0.4241590125459971,0.4713622291021672,0.2209203839638622,0.3898305084745763,0.619645494830133,0.084084084084084
2811,1.0,0.3863636363636363,1.0,0.6,0.2,0.0,0.5,0.0,0.3953488372093023,0.4,0.3333333333333333,0.8,0.5524174897287297,0.0,0.5710312056326602,0.7097523219814242,0.2182382834556747,0.5254237288135594,0.7178729689807977,0.0
2812,1.0,0.1590909090909091,1.0,0.8,0.4,0.0,0.25,0.0,0.2790697674418604,0.6,0.1666666666666666,0.2,0.2180230185290996,0.766388557806913,0.1946512908179526,0.508513931888545,0.1671372106154715,0.4491525423728814,0.7415066469719351,0.2232232232232232
2813,1.0,0.6590909090909091,1.0,0.4,0.2,0.0,0.5,0.3333333333333333,0.5348837209302325,0.8,0.1666666666666666,0.2,1.0,0.522844656336909,0.9618694405006808,0.5402476780185759,0.2140033879164314,0.423728813559322,0.5066469719350074,0.038038038038038
2814,1.0,0.5454545454545454,1.0,0.4,0.2,0.5,0.5,0.0,0.5348837209302325,1.0,0.1666666666666666,0.4,0.2512175876799173,0.5379419944378228,0.243125778692087,0.5982972136222912,0.1985460191981931,0.4745762711864407,0.5945347119645495,0.1391391391391391
2815,1.0,0.5227272727272727,0.0,0.6,0.2,1.0,0.0,0.0,0.5348837209302325,0.4,0.1666666666666666,0.4,0.0307064880569084,0.8184346444179579,0.0113290644105119,0.5294117647058825,0.2305900621118012,0.5508474576271186,0.4194977843426883,0.8398398398398398
2816,1.0,0.4772727272727273,0.0,0.6,0.4,0.0,0.0,0.0,0.627906976744186,0.6,0.3333333333333333,0.8,0.0851540463817012,0.6678585617798967,0.0744936690522411,0.4102167182662539,0.207721626199887,0.5254237288135594,0.3485967503692762,0.3953953953953954
2817,1.0,0.2045454545454545,0.0,0.8,0.0,0.0,0.0,0.0,0.2558139534883721,0.6,0.3333333333333333,0.4,0.0554059079077445,0.5431068732618196,0.0550806942311592,0.4520123839009288,0.1379164313946922,0.6949152542372882,0.7178729689807977,0.4184184184184184
2818,1.0,0.1136363636363636,0.0,0.0,0.2,0.0,0.0,0.0,0.1627906976744186,0.4,0.5,0.4,0.061724364148656,0.2876440206595153,0.079767044302147,0.4659442724458205,0.1621259175607001,0.4661016949152542,0.5745937961595274,0.2082082082082082
2819,1.0,0.5454545454545454,1.0,0.6,0.0,0.0,0.5,0.0,0.627906976744186,0.4,0.1666666666666666,0.8,0.3587825030156269,0.976559396106476,0.3142294207979602,0.3065015479876161,0.2149915302089215,0.4915254237288136,0.4084194977843426,0.1851851851851851
2820,1.0,0.2727272727272727,1.0,0.6,0.2,0.0,0.5,0.0,0.4186046511627907,1.0,0.1666666666666666,0.4,0.3687892447177404,0.0,0.3950395503143743,0.3452012383900928,0.2198616600790514,0.5338983050847458,0.4660265878877401,0.0
2821,1.0,0.2954545454545454,1.0,0.6,0.2,0.0,0.5,0.0,0.3720930232558139,0.6,0.3333333333333333,0.6,0.1600685658313607,0.4084227254668255,0.1652131081041926,0.335139318885449,0.2776679841897233,0.5254237288135594,0.396602658788774,0.1531531531531531
2822,1.0,0.5909090909090909,0.0,0.6,0.4,0.0,0.0,0.0,0.7441860465116279,0.4,0.5,0.0,0.0389900144205915,0.5423122765196663,0.0394054414278677,0.4086687306501548,0.2670101637492942,0.6186440677966102,0.7001477104874446,0.5005005005005005
2823,1.0,0.5227272727272727,0.0,0.8,0.2,0.5,0.25,0.0,0.6511627906976745,0.8,0.1666666666666666,0.4,0.1454665832267661,0.255860150973381,0.1623446237649581,0.7275541795665637,0.1357284020327498,0.2627118644067797,0.8345642540620384,0.1031031031031031
2824,1.0,0.5227272727272727,1.0,0.8,0.0,0.5,0.25,0.0,0.4651162790697674,0.8,0.1666666666666666,0.6,0.0669544738600325,0.3500198649185538,0.0802306377307101,0.5619195046439629,0.1967108977978543,0.4745762711864407,0.4903988183161004,0.2412412412412412
2825,1.0,0.4090909090909091,1.0,0.6,0.4,1.0,0.5,0.0,0.5348837209302325,0.6,0.5,0.2,0.6494012582495157,0.5435041716328963,0.6243444499174224,0.6362229102167183,0.2288255223037831,0.5169491525423728,0.6580502215657312,0.06006006006006
2826,1.0,0.2272727272727272,1.0,0.2,0.2,0.0,1.0,0.0,0.1627906976744186,0.4,0.3333333333333333,0.4,1.0,0.0,1.0,0.3181114551083592,0.1535855448898927,0.4152542372881356,0.5612998522895126,0.0
2827,1.0,0.4090909090909091,1.0,0.6,0.2,0.0,0.5,0.0,0.6046511627906976,1.0,0.3333333333333333,0.4,0.1842238124174292,0.0,0.2181496827282473,0.2755417956656347,0.2145680406549971,0.4915254237288136,0.4364844903988183,0.0
2828,1.0,0.2045454545454545,1.0,1.0,0.0,0.0,0.5,0.0,0.3488372093023256,0.6,0.3333333333333333,0.6,0.0951910199318574,0.6769964243146603,0.083446817141367,0.6060371517027865,0.1734895539243365,0.4661016949152542,0.5745937961595274,0.3713713713713714
2829,0.0,0.4318181818181818,1.0,0.8,0.2,0.5,0.5,0.0,0.5348837209302325,0.8,0.5,0.8,0.3268576714826001,0.8601509733810091,0.2921218091733549,0.4032507739938081,0.1048136645962733,0.2457627118644068,0.4933530280649926,0.1771771771771771
2830,1.0,0.6818181818181818,1.0,0.8,0.6,0.0,0.5,0.0,0.6511627906976745,1.0,0.1666666666666666,0.8,0.4932235312612425,0.7544696066746126,0.4592762147596558,0.5657894736842106,0.2453416149068323,0.4576271186440678,0.5184638109305761,0.1071071071071071
2831,1.0,0.25,0.0,0.2,0.2,0.0,0.0,0.3333333333333333,0.1395348837209302,0.6,0.5,0.6,0.3354737481747522,0.8140643623361145,0.3037406194767189,0.4357585139318886,0.1957227555053642,0.5423728813559322,0.4290989660265879,0.1631631631631631
2832,1.0,0.5,0.0,0.6,0.0,0.5,0.0,0.0,0.5813953488372093,1.0,0.1666666666666666,0.6,0.063568506879257,0.5736988478347239,0.0606727899632022,0.4210526315789474,0.204686617730096,0.5,0.4837518463810931,0.4084084084084083
2833,1.0,0.3863636363636363,0.0,0.6,0.2,1.0,0.25,0.0,0.4651162790697674,1.0,0.5,0.8,0.3985676150397398,0.0,0.4235795207602932,0.6493808049535604,0.2909373235460192,0.4830508474576271,0.3168389955686854,0.0
2834,1.0,0.4318181818181818,1.0,0.6,0.4,0.5,0.5,0.0,0.5813953488372093,0.4,0.1666666666666666,0.4,0.6812656260864571,0.0,0.6945209051661693,0.5100619195046441,0.2152738565782044,0.5169491525423728,0.3567208271787297,0.0
2835,1.0,0.6363636363636364,1.0,0.6,0.2,0.0,0.5,0.0,0.5813953488372093,0.6,0.3333333333333333,0.2,0.8392874958053311,0.520460866110449,0.8080143713962854,0.7523219814241487,0.17871259175607,0.5338983050847458,0.7385524372230429,0.045045045045045
2836,1.0,0.4545454545454545,1.0,0.4,0.8,0.0,0.5,0.0,0.6511627906976745,0.4,0.5,0.4,0.2611638656859456,0.0,0.2918900124590733,0.401702786377709,0.1134952004517221,0.3559322033898305,0.4047267355982274,0.0
2837,1.0,0.4090909090909091,0.0,0.8,1.0,0.5,0.25,0.0,0.5348837209302325,0.8,0.3333333333333333,0.8,0.2185369599458245,0.7052046086611045,0.1996059455857213,0.4713622291021672,0.2420242800677583,0.5,0.3729689807976367,0.2052052052052052
2838,1.0,0.4090909090909091,1.0,0.6,0.2,0.0,0.5,0.0,0.4186046511627907,0.6,0.5,0.8,0.3456316491170789,0.3011521652761224,0.3508822762437342,0.5092879256965945,0.179983060417843,0.423728813559322,0.7688330871491876,0.059059059059059
2839,1.0,0.2727272727272727,1.0,0.4,0.2,0.0,0.5,0.0,0.3953488372093023,0.4,0.3333333333333333,0.8,0.0274414484683034,0.0,0.0678874626952163,0.2120743034055728,0.2450592885375494,0.5254237288135594,0.3722304283604136,0.0
2840,1.0,0.6590909090909091,0.0,0.4,0.8,1.0,0.0,0.0,0.6976744186046512,0.6,0.3333333333333333,0.8,0.2563872336952086,0.0,0.2873120273520123,0.2910216718266254,0.1092603049124788,0.5084745762711864,0.6011816838995568,0.0
2841,1.0,0.5454545454545454,1.0,0.6,0.4,0.0,1.0,0.0,0.4651162790697674,0.6,0.1666666666666666,0.8,0.4730891204648449,0.0,0.4950018833483035,0.4961300309597524,0.2123800112930547,0.5084745762711864,0.4158050221565731,0.0
2842,0.0,0.3636363636363636,0.0,0.6,0.2,0.5,0.0,0.0,0.5348837209302325,0.2,0.5,0.6,0.122943856435,1.0,0.0864891490163126,0.4713622291021672,0.1243647656691134,0.2711864406779661,0.310192023633678,0.4574574574574575
2843,1.0,0.5227272727272727,0.0,0.6,0.0,1.0,0.0,0.0,0.5348837209302325,0.6,0.1666666666666666,0.6,0.0140185079373717,0.0,0.0550227450525888,0.4434984520123839,0.227343308865048,0.3644067796610169,0.6388478581979321,0.0
2844,1.0,0.1136363636363636,0.0,0.0,0.2,0.0,0.0,0.0,0.2093023255813953,0.4,0.1666666666666666,0.2,0.0851238145336586,0.978943186332936,0.0517775910526468,0.498452012383901,0.1309994353472614,0.4406779661016949,0.5125553914327917,0.5795795795795795
2845,1.0,0.5681818181818182,1.0,0.4,0.6,0.5,0.5,0.0,0.6046511627906976,1.0,0.1666666666666666,0.6,0.2544221635724371,0.7493047278506159,0.2307826036565931,0.6199690402476782,0.2401185770750988,0.559322033898305,0.6802067946824225,0.1911911911911911
2846,1.0,0.4772727272727273,0.0,0.8,0.4,0.5,0.0,0.0,0.4186046511627907,0.8,0.5,0.8,0.1896353132170616,0.3925307906237584,0.194709239996523,0.5913312693498453,0.1106719367588932,0.2711864406779661,0.4815361890694239,0.1281281281281281
2847,1.0,0.0909090909090909,0.0,0.0,0.2,0.5,0.0,0.0,0.1395348837209302,0.4,0.1666666666666666,0.8,0.0536524607212714,1.0,0.0200793903746414,0.8939628482972136,0.1521739130434782,0.3050847457627119,0.7178729689807977,0.7837837837837838
2848,1.0,0.4545454545454545,1.0,0.4,0.2,0.5,1.0,0.0,0.5581395348837209,0.4,0.3333333333333333,0.8,0.0512036810298176,0.5824394119984108,0.0481847419812824,0.4404024767801858,0.2189440993788819,0.4152542372881356,0.4187592319054652,0.4684684684684685
2849,1.0,0.4318181818181818,0.0,0.6,0.4,1.0,0.0,0.0,0.4651162790697674,0.4,0.5,0.4,0.2581406808816817,0.8295589988081049,0.2284936111030626,0.4102167182662539,0.2131564088085827,0.4322033898305085,0.5280649926144757,0.2092092092092092
2850,1.0,0.6136363636363636,0.0,0.4,0.6,0.5,0.0,0.0,0.6511627906976745,0.8,0.1666666666666666,0.6,0.1275995610335664,0.5534366309098133,0.1235186741227943,0.2445820433436533,0.0748164878599661,0.2542372881355932,0.4224519940915805,0.2462462462462462
2851,0.0,0.8181818181818182,1.0,0.0,0.2,0.0,0.25,0.3333333333333333,0.6744186046511628,0.4,0.6666666666666666,0.8,0.4753262772200002,0.0,0.4971460029554081,0.3343653250773994,0.0979672501411631,0.2711864406779661,0.3899556868537667,0.0
2852,1.0,0.8863636363636364,0.0,0.2,0.2,0.0,0.0,0.0,0.5348837209302325,0.8,0.1666666666666666,0.4,0.1082209464382348,0.4493444576877234,0.1125373047837046,0.390092879256966,0.2483060417843026,0.6016949152542372,0.5701624815361891,0.2252252252252252
